settings_id,fitmethod,method_name,smooth,seasonmethod,seapar,sos_cutoff,eos_cutoff
settings 4388,2,SP,3000.0,1,0.75,0.45,0.4
settings 4389,2,SP,3000.0,1,0.75,0.45,0.45
settings 4390,2,SP,3000.0,1,0.75,0.45,0.5
settings 4391,2,SP,3000.0,1,0.75,0.5,0.05
settings 4392,2,SP,3000.0,1,0.75,0.5,0.1
settings 4393,2,SP,3000.0,1,0.75,0.5,0.15000000000000002
settings 4394,2,SP,3000.0,1,0.75,0.5,0.2
settings 4395,2,SP,3000.0,1,0.75,0.5,0.25
settings 4396,2,SP,3000.0,1,0.75,0.5,0.3
settings 4397,2,SP,3000.0,1,0.75,0.5,0.35000000000000003
settings 4398,2,SP,3000.0,1,0.75,0.5,0.4
settings 4399,2,SP,3000.0,1,0.75,0.5,0.45
settings 4400,2,SP,3000.0,1,0.75,0.5,0.5
settings 4401,2,SP,3000.0,1,1.0,0.05,0.05
settings 4402,2,SP,3000.0,1,1.0,0.05,0.1
settings 4403,2,SP,3000.0,1,1.0,0.05,0.15000000000000002
settings 4404,2,SP,3000.0,1,1.0,0.05,0.2
settings 4405,2,SP,3000.0,1,1.0,0.05,0.25
settings 4406,2,SP,3000.0,1,1.0,0.05,0.3
settings 4407,2,SP,3000.0,1,1.0,0.05,0.35000000000000003
settings 4408,2,SP,3000.0,1,1.0,0.05,0.4
settings 4409,2,SP,3000.0,1,1.0,0.05,0.45
settings 4410,2,SP,3000.0,1,1.0,0.05,0.5
settings 4411,2,SP,3000.0,1,1.0,0.1,0.05
settings 4412,2,SP,3000.0,1,1.0,0.1,0.1
settings 4413,2,SP,3000.0,1,1.0,0.1,0.15000000000000002
settings 4414,2,SP,3000.0,1,1.0,0.1,0.2
settings 4415,2,SP,3000.0,1,1.0,0.1,0.25
settings 4416,2,SP,3000.0,1,1.0,0.1,0.3
settings 4417,2,SP,3000.0,1,1.0,0.1,0.35000000000000003
settings 4418,2,SP,3000.0,1,1.0,0.1,0.4
settings 4419,2,SP,3000.0,1,1.0,0.1,0.45
settings 4420,2,SP,3000.0,1,1.0,0.1,0.5
settings 4421,2,SP,3000.0,1,1.0,0.15000000000000002,0.05
settings 4422,2,SP,3000.0,1,1.0,0.15000000000000002,0.1
settings 4423,2,SP,3000.0,1,1.0,0.15000000000000002,0.15000000000000002
settings 4424,2,SP,3000.0,1,1.0,0.15000000000000002,0.2
settings 4425,2,SP,3000.0,1,1.0,0.15000000000000002,0.25
settings 4426,2,SP,3000.0,1,1.0,0.15000000000000002,0.3
settings 4427,2,SP,3000.0,1,1.0,0.15000000000000002,0.35000000000000003
settings 4428,2,SP,3000.0,1,1.0,0.15000000000000002,0.4
settings 4429,2,SP,3000.0,1,1.0,0.15000000000000002,0.45
settings 4430,2,SP,3000.0,1,1.0,0.15000000000000002,0.5
settings 4431,2,SP,3000.0,1,1.0,0.2,0.05
settings 4432,2,SP,3000.0,1,1.0,0.2,0.1
settings 4433,2,SP,3000.0,1,1.0,0.2,0.15000000000000002
settings 4434,2,SP,3000.0,1,1.0,0.2,0.2
settings 4435,2,SP,3000.0,1,1.0,0.2,0.25
settings 4436,2,SP,3000.0,1,1.0,0.2,0.3
settings 4437,2,SP,3000.0,1,1.0,0.2,0.35000000000000003
settings 4438,2,SP,3000.0,1,1.0,0.2,0.4
settings 4439,2,SP,3000.0,1,1.0,0.2,0.45
settings 4440,2,SP,3000.0,1,1.0,0.2,0.5
settings 4441,2,SP,3000.0,1,1.0,0.25,0.05
settings 4442,2,SP,3000.0,1,1.0,0.25,0.1
settings 4443,2,SP,3000.0,1,1.0,0.25,0.15000000000000002
settings 4444,2,SP,3000.0,1,1.0,0.25,0.2
settings 4445,2,SP,3000.0,1,1.0,0.25,0.25
settings 4446,2,SP,3000.0,1,1.0,0.25,0.3
settings 4447,2,SP,3000.0,1,1.0,0.25,0.35000000000000003
settings 4448,2,SP,3000.0,1,1.0,0.25,0.4
settings 4449,2,SP,3000.0,1,1.0,0.25,0.45
settings 4450,2,SP,3000.0,1,1.0,0.25,0.5
settings 4451,2,SP,3000.0,1,1.0,0.3,0.05
settings 4452,2,SP,3000.0,1,1.0,0.3,0.1
settings 4453,2,SP,3000.0,1,1.0,0.3,0.15000000000000002
settings 4454,2,SP,3000.0,1,1.0,0.3,0.2
settings 4455,2,SP,3000.0,1,1.0,0.3,0.25
settings 4456,2,SP,3000.0,1,1.0,0.3,0.3
settings 4457,2,SP,3000.0,1,1.0,0.3,0.35000000000000003
settings 4458,2,SP,3000.0,1,1.0,0.3,0.4
settings 4459,2,SP,3000.0,1,1.0,0.3,0.45
settings 4460,2,SP,3000.0,1,1.0,0.3,0.5
settings 4461,2,SP,3000.0,1,1.0,0.35000000000000003,0.05
settings 4462,2,SP,3000.0,1,1.0,0.35000000000000003,0.1
settings 4463,2,SP,3000.0,1,1.0,0.35000000000000003,0.15000000000000002
settings 4464,2,SP,3000.0,1,1.0,0.35000000000000003,0.2
settings 4465,2,SP,3000.0,1,1.0,0.35000000000000003,0.25
settings 4466,2,SP,3000.0,1,1.0,0.35000000000000003,0.3
settings 4467,2,SP,3000.0,1,1.0,0.35000000000000003,0.35000000000000003
settings 4468,2,SP,3000.0,1,1.0,0.35000000000000003,0.4
settings 4469,2,SP,3000.0,1,1.0,0.35000000000000003,0.45
settings 4470,2,SP,3000.0,1,1.0,0.35000000000000003,0.5
settings 4471,2,SP,3000.0,1,1.0,0.4,0.05
settings 4472,2,SP,3000.0,1,1.0,0.4,0.1
settings 4473,2,SP,3000.0,1,1.0,0.4,0.15000000000000002
settings 4474,2,SP,3000.0,1,1.0,0.4,0.2
settings 4475,2,SP,3000.0,1,1.0,0.4,0.25
settings 4476,2,SP,3000.0,1,1.0,0.4,0.3
settings 4477,2,SP,3000.0,1,1.0,0.4,0.35000000000000003
settings 4478,2,SP,3000.0,1,1.0,0.4,0.4
settings 4479,2,SP,3000.0,1,1.0,0.4,0.45
settings 4480,2,SP,3000.0,1,1.0,0.4,0.5
settings 4481,2,SP,3000.0,1,1.0,0.45,0.05
settings 4482,2,SP,3000.0,1,1.0,0.45,0.1
settings 4483,2,SP,3000.0,1,1.0,0.45,0.15000000000000002
settings 4484,2,SP,3000.0,1,1.0,0.45,0.2
settings 4485,2,SP,3000.0,1,1.0,0.45,0.25
settings 4486,2,SP,3000.0,1,1.0,0.45,0.3
settings 4487,2,SP,3000.0,1,1.0,0.45,0.35000000000000003
settings 4488,2,SP,3000.0,1,1.0,0.45,0.4
settings 4489,2,SP,3000.0,1,1.0,0.45,0.45
settings 4490,2,SP,3000.0,1,1.0,0.45,0.5
settings 4491,2,SP,3000.0,1,1.0,0.5,0.05
settings 4492,2,SP,3000.0,1,1.0,0.5,0.1
settings 4493,2,SP,3000.0,1,1.0,0.5,0.15000000000000002
settings 4494,2,SP,3000.0,1,1.0,0.5,0.2
settings 4495,2,SP,3000.0,1,1.0,0.5,0.25
settings 4496,2,SP,3000.0,1,1.0,0.5,0.3
settings 4497,2,SP,3000.0,1,1.0,0.5,0.35000000000000003
settings 4498,2,SP,3000.0,1,1.0,0.5,0.4
settings 4499,2,SP,3000.0,1,1.0,0.5,0.45
settings 4500,2,SP,3000.0,1,1.0,0.5,0.5
settings 4501,2,SP,3000.0,2,0.0,0.05,0.05
settings 4502,2,SP,3000.0,2,0.0,0.05,0.1
settings 4503,2,SP,3000.0,2,0.0,0.05,0.15000000000000002
settings 4504,2,SP,3000.0,2,0.0,0.05,0.2
settings 4505,2,SP,3000.0,2,0.0,0.05,0.25
settings 4506,2,SP,3000.0,2,0.0,0.05,0.3
settings 4507,2,SP,3000.0,2,0.0,0.05,0.35000000000000003
settings 4508,2,SP,3000.0,2,0.0,0.05,0.4
settings 4509,2,SP,3000.0,2,0.0,0.05,0.45
settings 4510,2,SP,3000.0,2,0.0,0.05,0.5
settings 4511,2,SP,3000.0,2,0.0,0.1,0.05
settings 4512,2,SP,3000.0,2,0.0,0.1,0.1
settings 4513,2,SP,3000.0,2,0.0,0.1,0.15000000000000002
settings 4514,2,SP,3000.0,2,0.0,0.1,0.2
settings 4515,2,SP,3000.0,2,0.0,0.1,0.25
settings 4516,2,SP,3000.0,2,0.0,0.1,0.3
settings 4517,2,SP,3000.0,2,0.0,0.1,0.35000000000000003
settings 4518,2,SP,3000.0,2,0.0,0.1,0.4
settings 4519,2,SP,3000.0,2,0.0,0.1,0.45
settings 4520,2,SP,3000.0,2,0.0,0.1,0.5
settings 4521,2,SP,3000.0,2,0.0,0.15000000000000002,0.05
settings 4522,2,SP,3000.0,2,0.0,0.15000000000000002,0.1
settings 4523,2,SP,3000.0,2,0.0,0.15000000000000002,0.15000000000000002
settings 4524,2,SP,3000.0,2,0.0,0.15000000000000002,0.2
settings 4525,2,SP,3000.0,2,0.0,0.15000000000000002,0.25
settings 4526,2,SP,3000.0,2,0.0,0.15000000000000002,0.3
settings 4527,2,SP,3000.0,2,0.0,0.15000000000000002,0.35000000000000003
settings 4528,2,SP,3000.0,2,0.0,0.15000000000000002,0.4
settings 4529,2,SP,3000.0,2,0.0,0.15000000000000002,0.45
settings 4530,2,SP,3000.0,2,0.0,0.15000000000000002,0.5
settings 4531,2,SP,3000.0,2,0.0,0.2,0.05
settings 4532,2,SP,3000.0,2,0.0,0.2,0.1
settings 4533,2,SP,3000.0,2,0.0,0.2,0.15000000000000002
settings 4534,2,SP,3000.0,2,0.0,0.2,0.2
settings 4535,2,SP,3000.0,2,0.0,0.2,0.25
settings 4536,2,SP,3000.0,2,0.0,0.2,0.3
settings 4537,2,SP,3000.0,2,0.0,0.2,0.35000000000000003
settings 4538,2,SP,3000.0,2,0.0,0.2,0.4
settings 4539,2,SP,3000.0,2,0.0,0.2,0.45
settings 4540,2,SP,3000.0,2,0.0,0.2,0.5
settings 4541,2,SP,3000.0,2,0.0,0.25,0.05
settings 4542,2,SP,3000.0,2,0.0,0.25,0.1
settings 4543,2,SP,3000.0,2,0.0,0.25,0.15000000000000002
settings 4544,2,SP,3000.0,2,0.0,0.25,0.2
settings 4545,2,SP,3000.0,2,0.0,0.25,0.25
settings 4546,2,SP,3000.0,2,0.0,0.25,0.3
settings 4547,2,SP,3000.0,2,0.0,0.25,0.35000000000000003
settings 4548,2,SP,3000.0,2,0.0,0.25,0.4
settings 4549,2,SP,3000.0,2,0.0,0.25,0.45
settings 4550,2,SP,3000.0,2,0.0,0.25,0.5
settings 4551,2,SP,3000.0,2,0.0,0.3,0.05
settings 4552,2,SP,3000.0,2,0.0,0.3,0.1
settings 4553,2,SP,3000.0,2,0.0,0.3,0.15000000000000002
settings 4554,2,SP,3000.0,2,0.0,0.3,0.2
settings 4555,2,SP,3000.0,2,0.0,0.3,0.25
settings 4556,2,SP,3000.0,2,0.0,0.3,0.3
settings 4557,2,SP,3000.0,2,0.0,0.3,0.35000000000000003
settings 4558,2,SP,3000.0,2,0.0,0.3,0.4
settings 4559,2,SP,3000.0,2,0.0,0.3,0.45
settings 4560,2,SP,3000.0,2,0.0,0.3,0.5
settings 4561,2,SP,3000.0,2,0.0,0.35000000000000003,0.05
settings 4562,2,SP,3000.0,2,0.0,0.35000000000000003,0.1
settings 4563,2,SP,3000.0,2,0.0,0.35000000000000003,0.15000000000000002
settings 4564,2,SP,3000.0,2,0.0,0.35000000000000003,0.2
settings 4565,2,SP,3000.0,2,0.0,0.35000000000000003,0.25
settings 4566,2,SP,3000.0,2,0.0,0.35000000000000003,0.3
settings 4567,2,SP,3000.0,2,0.0,0.35000000000000003,0.35000000000000003
settings 4568,2,SP,3000.0,2,0.0,0.35000000000000003,0.4
settings 4569,2,SP,3000.0,2,0.0,0.35000000000000003,0.45
settings 4570,2,SP,3000.0,2,0.0,0.35000000000000003,0.5
settings 4571,2,SP,3000.0,2,0.0,0.4,0.05
settings 4572,2,SP,3000.0,2,0.0,0.4,0.1
settings 4573,2,SP,3000.0,2,0.0,0.4,0.15000000000000002
settings 4574,2,SP,3000.0,2,0.0,0.4,0.2
settings 4575,2,SP,3000.0,2,0.0,0.4,0.25
settings 4576,2,SP,3000.0,2,0.0,0.4,0.3
settings 4577,2,SP,3000.0,2,0.0,0.4,0.35000000000000003
settings 4578,2,SP,3000.0,2,0.0,0.4,0.4
settings 4579,2,SP,3000.0,2,0.0,0.4,0.45
settings 4580,2,SP,3000.0,2,0.0,0.4,0.5
settings 4581,2,SP,3000.0,2,0.0,0.45,0.05
settings 4582,2,SP,3000.0,2,0.0,0.45,0.1
settings 4583,2,SP,3000.0,2,0.0,0.45,0.15000000000000002
settings 4584,2,SP,3000.0,2,0.0,0.45,0.2
settings 4585,2,SP,3000.0,2,0.0,0.45,0.25
settings 4586,2,SP,3000.0,2,0.0,0.45,0.3
settings 4587,2,SP,3000.0,2,0.0,0.45,0.35000000000000003
settings 4588,2,SP,3000.0,2,0.0,0.45,0.4
settings 4589,2,SP,3000.0,2,0.0,0.45,0.45
settings 4590,2,SP,3000.0,2,0.0,0.45,0.5
settings 4591,2,SP,3000.0,2,0.0,0.5,0.05
settings 4592,2,SP,3000.0,2,0.0,0.5,0.1
settings 4593,2,SP,3000.0,2,0.0,0.5,0.15000000000000002
settings 4594,2,SP,3000.0,2,0.0,0.5,0.2
settings 4595,2,SP,3000.0,2,0.0,0.5,0.25
settings 4596,2,SP,3000.0,2,0.0,0.5,0.3
settings 4597,2,SP,3000.0,2,0.0,0.5,0.35000000000000003
settings 4598,2,SP,3000.0,2,0.0,0.5,0.4
settings 4599,2,SP,3000.0,2,0.0,0.5,0.45
settings 4600,2,SP,3000.0,2,0.0,0.5,0.5
settings 4601,2,SP,3000.0,2,0.25,0.05,0.05
settings 4602,2,SP,3000.0,2,0.25,0.05,0.1
settings 4603,2,SP,3000.0,2,0.25,0.05,0.15000000000000002
settings 4604,2,SP,3000.0,2,0.25,0.05,0.2
settings 4605,2,SP,3000.0,2,0.25,0.05,0.25
settings 4606,2,SP,3000.0,2,0.25,0.05,0.3
settings 4607,2,SP,3000.0,2,0.25,0.05,0.35000000000000003
settings 4608,2,SP,3000.0,2,0.25,0.05,0.4
settings 4609,2,SP,3000.0,2,0.25,0.05,0.45
settings 4610,2,SP,3000.0,2,0.25,0.05,0.5
settings 4611,2,SP,3000.0,2,0.25,0.1,0.05
settings 4612,2,SP,3000.0,2,0.25,0.1,0.1
settings 4613,2,SP,3000.0,2,0.25,0.1,0.15000000000000002
settings 4614,2,SP,3000.0,2,0.25,0.1,0.2
settings 4615,2,SP,3000.0,2,0.25,0.1,0.25
settings 4616,2,SP,3000.0,2,0.25,0.1,0.3
settings 4617,2,SP,3000.0,2,0.25,0.1,0.35000000000000003
settings 4618,2,SP,3000.0,2,0.25,0.1,0.4
settings 4619,2,SP,3000.0,2,0.25,0.1,0.45
settings 4620,2,SP,3000.0,2,0.25,0.1,0.5
settings 4621,2,SP,3000.0,2,0.25,0.15000000000000002,0.05
settings 4622,2,SP,3000.0,2,0.25,0.15000000000000002,0.1
settings 4623,2,SP,3000.0,2,0.25,0.15000000000000002,0.15000000000000002
settings 4624,2,SP,3000.0,2,0.25,0.15000000000000002,0.2
settings 4625,2,SP,3000.0,2,0.25,0.15000000000000002,0.25
settings 4626,2,SP,3000.0,2,0.25,0.15000000000000002,0.3
settings 4627,2,SP,3000.0,2,0.25,0.15000000000000002,0.35000000000000003
settings 4628,2,SP,3000.0,2,0.25,0.15000000000000002,0.4
settings 4629,2,SP,3000.0,2,0.25,0.15000000000000002,0.45
settings 4630,2,SP,3000.0,2,0.25,0.15000000000000002,0.5
settings 4631,2,SP,3000.0,2,0.25,0.2,0.05
settings 4632,2,SP,3000.0,2,0.25,0.2,0.1
settings 4633,2,SP,3000.0,2,0.25,0.2,0.15000000000000002
settings 4634,2,SP,3000.0,2,0.25,0.2,0.2
settings 4635,2,SP,3000.0,2,0.25,0.2,0.25
settings 4636,2,SP,3000.0,2,0.25,0.2,0.3
settings 4637,2,SP,3000.0,2,0.25,0.2,0.35000000000000003
settings 4638,2,SP,3000.0,2,0.25,0.2,0.4
settings 4639,2,SP,3000.0,2,0.25,0.2,0.45
settings 4640,2,SP,3000.0,2,0.25,0.2,0.5
settings 4641,2,SP,3000.0,2,0.25,0.25,0.05
settings 4642,2,SP,3000.0,2,0.25,0.25,0.1
settings 4643,2,SP,3000.0,2,0.25,0.25,0.15000000000000002
settings 4644,2,SP,3000.0,2,0.25,0.25,0.2
settings 4645,2,SP,3000.0,2,0.25,0.25,0.25
settings 4646,2,SP,3000.0,2,0.25,0.25,0.3
settings 4647,2,SP,3000.0,2,0.25,0.25,0.35000000000000003
settings 4648,2,SP,3000.0,2,0.25,0.25,0.4
settings 4649,2,SP,3000.0,2,0.25,0.25,0.45
settings 4650,2,SP,3000.0,2,0.25,0.25,0.5
settings 4651,2,SP,3000.0,2,0.25,0.3,0.05
settings 4652,2,SP,3000.0,2,0.25,0.3,0.1
settings 4653,2,SP,3000.0,2,0.25,0.3,0.15000000000000002
settings 4654,2,SP,3000.0,2,0.25,0.3,0.2
settings 4655,2,SP,3000.0,2,0.25,0.3,0.25
settings 4656,2,SP,3000.0,2,0.25,0.3,0.3
settings 4657,2,SP,3000.0,2,0.25,0.3,0.35000000000000003
settings 4658,2,SP,3000.0,2,0.25,0.3,0.4
settings 4659,2,SP,3000.0,2,0.25,0.3,0.45
settings 4660,2,SP,3000.0,2,0.25,0.3,0.5
settings 4661,2,SP,3000.0,2,0.25,0.35000000000000003,0.05
settings 4662,2,SP,3000.0,2,0.25,0.35000000000000003,0.1
settings 4663,2,SP,3000.0,2,0.25,0.35000000000000003,0.15000000000000002
settings 4664,2,SP,3000.0,2,0.25,0.35000000000000003,0.2
settings 4665,2,SP,3000.0,2,0.25,0.35000000000000003,0.25
settings 4666,2,SP,3000.0,2,0.25,0.35000000000000003,0.3
settings 4667,2,SP,3000.0,2,0.25,0.35000000000000003,0.35000000000000003
settings 4668,2,SP,3000.0,2,0.25,0.35000000000000003,0.4
settings 4669,2,SP,3000.0,2,0.25,0.35000000000000003,0.45
settings 4670,2,SP,3000.0,2,0.25,0.35000000000000003,0.5
settings 4671,2,SP,3000.0,2,0.25,0.4,0.05
settings 4672,2,SP,3000.0,2,0.25,0.4,0.1
settings 4673,2,SP,3000.0,2,0.25,0.4,0.15000000000000002
settings 4674,2,SP,3000.0,2,0.25,0.4,0.2
settings 4675,2,SP,3000.0,2,0.25,0.4,0.25
settings 4676,2,SP,3000.0,2,0.25,0.4,0.3
settings 4677,2,SP,3000.0,2,0.25,0.4,0.35000000000000003
settings 4678,2,SP,3000.0,2,0.25,0.4,0.4
settings 4679,2,SP,3000.0,2,0.25,0.4,0.45
settings 4680,2,SP,3000.0,2,0.25,0.4,0.5
settings 4681,2,SP,3000.0,2,0.25,0.45,0.05
settings 4682,2,SP,3000.0,2,0.25,0.45,0.1
settings 4683,2,SP,3000.0,2,0.25,0.45,0.15000000000000002
settings 4684,2,SP,3000.0,2,0.25,0.45,0.2
settings 4685,2,SP,3000.0,2,0.25,0.45,0.25
settings 4686,2,SP,3000.0,2,0.25,0.45,0.3
settings 4687,2,SP,3000.0,2,0.25,0.45,0.35000000000000003
settings 4688,2,SP,3000.0,2,0.25,0.45,0.4
settings 4689,2,SP,3000.0,2,0.25,0.45,0.45
settings 4690,2,SP,3000.0,2,0.25,0.45,0.5
settings 4691,2,SP,3000.0,2,0.25,0.5,0.05
settings 4692,2,SP,3000.0,2,0.25,0.5,0.1
settings 4693,2,SP,3000.0,2,0.25,0.5,0.15000000000000002
settings 4694,2,SP,3000.0,2,0.25,0.5,0.2
settings 4695,2,SP,3000.0,2,0.25,0.5,0.25
settings 4696,2,SP,3000.0,2,0.25,0.5,0.3
settings 4697,2,SP,3000.0,2,0.25,0.5,0.35000000000000003
settings 4698,2,SP,3000.0,2,0.25,0.5,0.4
settings 4699,2,SP,3000.0,2,0.25,0.5,0.45
settings 4700,2,SP,3000.0,2,0.25,0.5,0.5
settings 4701,2,SP,3000.0,2,0.5,0.05,0.05
settings 4702,2,SP,3000.0,2,0.5,0.05,0.1
settings 4703,2,SP,3000.0,2,0.5,0.05,0.15000000000000002
settings 4704,2,SP,3000.0,2,0.5,0.05,0.2
settings 4705,2,SP,3000.0,2,0.5,0.05,0.25
settings 4706,2,SP,3000.0,2,0.5,0.05,0.3
settings 4707,2,SP,3000.0,2,0.5,0.05,0.35000000000000003
settings 4708,2,SP,3000.0,2,0.5,0.05,0.4
settings 4709,2,SP,3000.0,2,0.5,0.05,0.45
settings 4710,2,SP,3000.0,2,0.5,0.05,0.5
settings 4711,2,SP,3000.0,2,0.5,0.1,0.05
settings 4712,2,SP,3000.0,2,0.5,0.1,0.1
settings 4713,2,SP,3000.0,2,0.5,0.1,0.15000000000000002
settings 4714,2,SP,3000.0,2,0.5,0.1,0.2
settings 4715,2,SP,3000.0,2,0.5,0.1,0.25
settings 4716,2,SP,3000.0,2,0.5,0.1,0.3
settings 4717,2,SP,3000.0,2,0.5,0.1,0.35000000000000003
settings 4718,2,SP,3000.0,2,0.5,0.1,0.4
settings 4719,2,SP,3000.0,2,0.5,0.1,0.45
settings 4720,2,SP,3000.0,2,0.5,0.1,0.5
settings 4721,2,SP,3000.0,2,0.5,0.15000000000000002,0.05
settings 4722,2,SP,3000.0,2,0.5,0.15000000000000002,0.1
settings 4723,2,SP,3000.0,2,0.5,0.15000000000000002,0.15000000000000002
settings 4724,2,SP,3000.0,2,0.5,0.15000000000000002,0.2
settings 4725,2,SP,3000.0,2,0.5,0.15000000000000002,0.25
settings 4726,2,SP,3000.0,2,0.5,0.15000000000000002,0.3
settings 4727,2,SP,3000.0,2,0.5,0.15000000000000002,0.35000000000000003
settings 4728,2,SP,3000.0,2,0.5,0.15000000000000002,0.4
settings 4729,2,SP,3000.0,2,0.5,0.15000000000000002,0.45
settings 4730,2,SP,3000.0,2,0.5,0.15000000000000002,0.5
settings 4731,2,SP,3000.0,2,0.5,0.2,0.05
settings 4732,2,SP,3000.0,2,0.5,0.2,0.1
settings 4733,2,SP,3000.0,2,0.5,0.2,0.15000000000000002
settings 4734,2,SP,3000.0,2,0.5,0.2,0.2
settings 4735,2,SP,3000.0,2,0.5,0.2,0.25
settings 4736,2,SP,3000.0,2,0.5,0.2,0.3
settings 4737,2,SP,3000.0,2,0.5,0.2,0.35000000000000003
settings 4738,2,SP,3000.0,2,0.5,0.2,0.4
settings 4739,2,SP,3000.0,2,0.5,0.2,0.45
settings 4740,2,SP,3000.0,2,0.5,0.2,0.5
settings 4741,2,SP,3000.0,2,0.5,0.25,0.05
settings 4742,2,SP,3000.0,2,0.5,0.25,0.1
settings 4743,2,SP,3000.0,2,0.5,0.25,0.15000000000000002
settings 4744,2,SP,3000.0,2,0.5,0.25,0.2
settings 4745,2,SP,3000.0,2,0.5,0.25,0.25
settings 4746,2,SP,3000.0,2,0.5,0.25,0.3
settings 4747,2,SP,3000.0,2,0.5,0.25,0.35000000000000003
settings 4748,2,SP,3000.0,2,0.5,0.25,0.4
settings 4749,2,SP,3000.0,2,0.5,0.25,0.45
settings 4750,2,SP,3000.0,2,0.5,0.25,0.5
settings 4751,2,SP,3000.0,2,0.5,0.3,0.05
settings 4752,2,SP,3000.0,2,0.5,0.3,0.1
settings 4753,2,SP,3000.0,2,0.5,0.3,0.15000000000000002
settings 4754,2,SP,3000.0,2,0.5,0.3,0.2
settings 4755,2,SP,3000.0,2,0.5,0.3,0.25
settings 4756,2,SP,3000.0,2,0.5,0.3,0.3
settings 4757,2,SP,3000.0,2,0.5,0.3,0.35000000000000003
settings 4758,2,SP,3000.0,2,0.5,0.3,0.4
settings 4759,2,SP,3000.0,2,0.5,0.3,0.45
settings 4760,2,SP,3000.0,2,0.5,0.3,0.5
settings 4761,2,SP,3000.0,2,0.5,0.35000000000000003,0.05
settings 4762,2,SP,3000.0,2,0.5,0.35000000000000003,0.1
settings 4763,2,SP,3000.0,2,0.5,0.35000000000000003,0.15000000000000002
settings 4764,2,SP,3000.0,2,0.5,0.35000000000000003,0.2
settings 4765,2,SP,3000.0,2,0.5,0.35000000000000003,0.25
settings 4766,2,SP,3000.0,2,0.5,0.35000000000000003,0.3
settings 4767,2,SP,3000.0,2,0.5,0.35000000000000003,0.35000000000000003
settings 4768,2,SP,3000.0,2,0.5,0.35000000000000003,0.4
settings 4769,2,SP,3000.0,2,0.5,0.35000000000000003,0.45
settings 4770,2,SP,3000.0,2,0.5,0.35000000000000003,0.5
settings 4771,2,SP,3000.0,2,0.5,0.4,0.05
settings 4772,2,SP,3000.0,2,0.5,0.4,0.1
settings 4773,2,SP,3000.0,2,0.5,0.4,0.15000000000000002
settings 4774,2,SP,3000.0,2,0.5,0.4,0.2
settings 4775,2,SP,3000.0,2,0.5,0.4,0.25
settings 4776,2,SP,3000.0,2,0.5,0.4,0.3
settings 4777,2,SP,3000.0,2,0.5,0.4,0.35000000000000003
settings 4778,2,SP,3000.0,2,0.5,0.4,0.4
settings 4779,2,SP,3000.0,2,0.5,0.4,0.45
settings 4780,2,SP,3000.0,2,0.5,0.4,0.5
settings 4781,2,SP,3000.0,2,0.5,0.45,0.05
settings 4782,2,SP,3000.0,2,0.5,0.45,0.1
settings 4783,2,SP,3000.0,2,0.5,0.45,0.15000000000000002
settings 4784,2,SP,3000.0,2,0.5,0.45,0.2
settings 4785,2,SP,3000.0,2,0.5,0.45,0.25
settings 4786,2,SP,3000.0,2,0.5,0.45,0.3
settings 4787,2,SP,3000.0,2,0.5,0.45,0.35000000000000003
settings 4788,2,SP,3000.0,2,0.5,0.45,0.4
settings 4789,2,SP,3000.0,2,0.5,0.45,0.45
settings 4790,2,SP,3000.0,2,0.5,0.45,0.5
settings 4791,2,SP,3000.0,2,0.5,0.5,0.05
settings 4792,2,SP,3000.0,2,0.5,0.5,0.1
settings 4793,2,SP,3000.0,2,0.5,0.5,0.15000000000000002
settings 4794,2,SP,3000.0,2,0.5,0.5,0.2
settings 4795,2,SP,3000.0,2,0.5,0.5,0.25
settings 4796,2,SP,3000.0,2,0.5,0.5,0.3
settings 4797,2,SP,3000.0,2,0.5,0.5,0.35000000000000003
settings 4798,2,SP,3000.0,2,0.5,0.5,0.4
settings 4799,2,SP,3000.0,2,0.5,0.5,0.45
settings 4800,2,SP,3000.0,2,0.5,0.5,0.5
settings 4801,2,SP,3000.0,2,0.75,0.05,0.05
settings 4802,2,SP,3000.0,2,0.75,0.05,0.1
settings 4803,2,SP,3000.0,2,0.75,0.05,0.15000000000000002
settings 4804,2,SP,3000.0,2,0.75,0.05,0.2
settings 4805,2,SP,3000.0,2,0.75,0.05,0.25
settings 4806,2,SP,3000.0,2,0.75,0.05,0.3
settings 4807,2,SP,3000.0,2,0.75,0.05,0.35000000000000003
settings 4808,2,SP,3000.0,2,0.75,0.05,0.4
settings 4809,2,SP,3000.0,2,0.75,0.05,0.45
settings 4810,2,SP,3000.0,2,0.75,0.05,0.5
settings 4811,2,SP,3000.0,2,0.75,0.1,0.05
settings 4812,2,SP,3000.0,2,0.75,0.1,0.1
settings 4813,2,SP,3000.0,2,0.75,0.1,0.15000000000000002
settings 4814,2,SP,3000.0,2,0.75,0.1,0.2
settings 4815,2,SP,3000.0,2,0.75,0.1,0.25
settings 4816,2,SP,3000.0,2,0.75,0.1,0.3
settings 4817,2,SP,3000.0,2,0.75,0.1,0.35000000000000003
settings 4818,2,SP,3000.0,2,0.75,0.1,0.4
settings 4819,2,SP,3000.0,2,0.75,0.1,0.45
settings 4820,2,SP,3000.0,2,0.75,0.1,0.5
settings 4821,2,SP,3000.0,2,0.75,0.15000000000000002,0.05
settings 4822,2,SP,3000.0,2,0.75,0.15000000000000002,0.1
settings 4823,2,SP,3000.0,2,0.75,0.15000000000000002,0.15000000000000002
